"Estado","Clave Estado","Municipio","Clave Municipio","Valor","Clasificacion"
"México",15,"Tezoyuca",15100,0.752,"ALTO"
"México",15,"Tianguistenco",15101,0.714,"ALTO"
"México",15,"Timilpan",15102,0.741,"ALTO"
"México",15,"Tlalmanalco",15103,0.76,"ALTO"
"México",15,"Tlalnepantla de Baz",15104,0.796,"ALTO"
"México",15,"Tlatlaya",15105,0.689,"MEDIO"
"México",15,"Toluca",15106,0.769,"ALTO"
"México",15,"Tonatico",15107,0.748,"ALTO"
"México",15,"Tultepec",15108,0.778,"ALTO"
"México",15,"Tultitlán",15109,0.761,"ALTO"
"México",15,"Valle de Bravo",15110,0.718,"ALTO"
"México",15,"Villa de Allende",15111,0.638,"MEDIO"
"México",15,"Villa del Carbón",15112,0.653,"MEDIO"
"México",15,"Villa Guerrero",15113,0.626,"MEDIO"
"México",15,"Villa Victoria",15114,0.614,"MEDIO"
"México",15,"Xonacatlán",15115,0.718,"ALTO"
"México",15,"Zacazonapan",15116,0.701,"ALTO"
"México",15,"Zacualpan",15117,0.671,"MEDIO"
"México",15,"Zinacantepec",15118,0.741,"ALTO"
"México",15,"Zumpahuacán",15119,0.615,"MEDIO"
"México",15,"Zumpango",15120,0.753,"ALTO"
"México",15,"Cuautitlán Izcalli",15121,0.822,"MUY ALTO"
"México",15,"Valle de Chalco Solidaridad",15122,0.733,"ALTO"
"México",15,"Luvianos",15123,0.655,"MEDIO"
"México",15,"San José del Rincón",15124,0.609,"MEDIO"
"México",15,"Tonanitla",15125,0.764,"ALTO"
"Michoacán",16,"Acuitzio",16001,0.677,"MEDIO"
"Michoacán",16,"Aguililla",16002,0.621,"MEDIO"
"Michoacán",16,"Álvaro Obregón",16003,0.652,"MEDIO"
"Michoacán",16,"Angamacutiro",16004,0.619,"MEDIO"
"Michoacán",16,"Angangueo",16005,0.694,"MEDIO"
"Michoacán",16,"Apatzingán",16006,0.693,"MEDIO"
"Michoacán",16,"Aporo",16007,0.653,"MEDIO"
"Michoacán",16,"Aquila",16008,0.644,"MEDIO"
"Michoacán",16,"Ario",16009,0.713,"ALTO"
"Michoacán",16,"Arteaga",16010,0.68,"MEDIO"
"Michoacán",16,"Briseñas",16011,0.697,"MEDIO"
"Michoacán",16,"Buenavista",16012,0.66,"MEDIO"
"Michoacán",16,"Carácuaro",16013,0.667,"MEDIO"
"Michoacán",16,"Coahuayana",16014,0.626,"MEDIO"
"Michoacán",16,"Coalcomán de Vázquez Pallares",16015,0.667,"MEDIO"
"Michoacán",16,"Coeneo",16016,0.652,"MEDIO"
"Michoacán",16,"Contepec",16017,0.652,"MEDIO"
"Michoacán",16,"Copándaro",16018,0.635,"MEDIO"
"Michoacán",16,"Cotija",16019,0.647,"MEDIO"
"Michoacán",16,"Cuitzeo",16020,0.666,"MEDIO"
"Michoacán",16,"Charapan",16021,0.66,"MEDIO"
"Michoacán",16,"Charo",16022,0.676,"MEDIO"
"Michoacán",16,"Chavinda",16023,0.673,"MEDIO"
"Michoacán",16,"Cherán",16024,0.685,"MEDIO"
"Michoacán",16,"Chilchota",16025,0.691,"MEDIO"
"Michoacán",16,"Chinicuila",16026,0.626,"MEDIO"
"Michoacán",16,"Chucándiro",16027,0.674,"MEDIO"
"Michoacán",16,"Churintzio",16028,0.704,"ALTO"
"Michoacán",16,"Churumuco",16029,0.671,"MEDIO"
"Michoacán",16,"Ecuandureo",16030,0.652,"MEDIO"
"Michoacán",16,"Epitacio Huerta",16031,0.622,"MEDIO"
"Michoacán",16,"Erongarícuaro",16032,0.688,"MEDIO"
"Michoacán",16,"Gabriel Zamora",16033,0.704,"ALTO"
"Michoacán",16,"Hidalgo",16034,0.669,"MEDIO"
"Michoacán",16,"La Huacana",16035,0.683,"MEDIO"
"Michoacán",16,"Huandacareo",16036,0.695,"MEDIO"
"Michoacán",16,"Huaniqueo",16037,0.606,"MEDIO"
"Michoacán",16,"Huetamo",16038,0.724,"ALTO"
"Michoacán",16,"Huiramba",16039,0.706,"ALTO"
"Michoacán",16,"Indaparapeo",16040,0.678,"MEDIO"
"Michoacán",16,"Irimbo",16041,0.637,"MEDIO"
"Michoacán",16,"Ixtlán",16042,0.662,"MEDIO"
"Michoacán",16,"Jacona",16043,0.667,"MEDIO"
"Michoacán",16,"Jiménez",16044,0.684,"MEDIO"
"Michoacán",16,"Jiquilpan",16045,0.733,"ALTO"
"Michoacán",16,"Juárez",16046,0.662,"MEDIO"
"Michoacán",16,"Jungapeo",16047,0.661,"MEDIO"
"Michoacán",16,"Lagunillas",16048,0.696,"MEDIO"
"Michoacán",16,"Madero",16049,0.621,"MEDIO"
"Michoacán",16,"Maravatío",16050,0.679,"MEDIO"
"Michoacán",16,"Marcos Castellanos",16051,0.713,"ALTO"
"Michoacán",16,"Lázaro Cárdenas",16052,0.768,"ALTO"
"Michoacán",16,"Morelia",16053,0.811,"MUY ALTO"
"Michoacán",16,"Morelos",16054,0.669,"MEDIO"
"Michoacán",16,"Múgica",16055,0.699,"MEDIO"
"Michoacán",16,"Nahuatzen",16056,0.678,"MEDIO"
"Michoacán",16,"Nocupétaro",16057,0.68,"MEDIO"
"Michoacán",16,"Nuevo Parangaricutiro",16058,0.702,"ALTO"
"Michoacán",16,"Nuevo Urecho",16059,0.683,"MEDIO"
"Michoacán",16,"Numarán",16060,0.659,"MEDIO"
"Michoacán",16,"Ocampo",16061,0.642,"MEDIO"
"Michoacán",16,"Pajacuarán",16062,0.621,"MEDIO"
"Michoacán",16,"Panindícuaro",16063,0.645,"MEDIO"
"Michoacán",16,"Parácuaro",16064,0.672,"MEDIO"
"Michoacán",16,"Paracho",16065,0.729,"ALTO"
"Michoacán",16,"Pátzcuaro",16066,0.709,"ALTO"
"Michoacán",16,"Penjamillo",16067,0.637,"MEDIO"
"Michoacán",16,"Peribán",16068,0.701,"ALTO"
"Michoacán",16,"La Piedad",16069,0.713,"ALTO"
"Michoacán",16,"Purépero",16070,0.685,"MEDIO"
"Michoacán",16,"Puruándiro",16071,0.675,"MEDIO"
"Michoacán",16,"Queréndaro",16072,0.689,"MEDIO"
"Michoacán",16,"Quiroga",16073,0.694,"MEDIO"
"Michoacán",16,"Cojumatlán de Régules",16074,0.666,"MEDIO"
"Michoacán",16,"Los Reyes",16075,0.689,"MEDIO"
"Michoacán",16,"Sahuayo",16076,0.691,"MEDIO"
"Michoacán",16,"San Lucas",16077,0.646,"MEDIO"
"Michoacán",16,"Santa Ana Maya",16078,0.711,"ALTO"
"Michoacán",16,"Salvador Escalante",16079,0.631,"MEDIO"
"Michoacán",16,"Senguio",16080,0.658,"MEDIO"
"Michoacán",16,"Susupuato",16081,0.626,"MEDIO"
"Michoacán",16,"Tacámbaro",16082,0.705,"ALTO"
"Michoacán",16,"Tancítaro",16083,0.685,"MEDIO"
"Michoacán",16,"Tangamandapio",16084,0.684,"MEDIO"
"Michoacán",16,"Tangancícuaro",16085,0.69,"MEDIO"
"Michoacán",16,"Tanhuato",16086,0.684,"MEDIO"
"Michoacán",16,"Taretan",16087,0.665,"MEDIO"
"Michoacán",16,"Tarímbaro",16088,0.727,"ALTO"
"Michoacán",16,"Tepalcatepec",16089,0.696,"MEDIO"
"Michoacán",16,"Tingambato",16090,0.717,"ALTO"
"Michoacán",16,"Tingüindín",16091,0.675,"MEDIO"
"Michoacán",16,"Tiquicheo de Nicolás Romero",16092,0.674,"MEDIO"
"Michoacán",16,"Tlalpujahua",16093,0.619,"MEDIO"
"Michoacán",16,"Tlazazalca",16094,0.642,"MEDIO"
"Michoacán",16,"Tocumbo",16095,0.705,"ALTO"
"Michoacán",16,"Tumbiscatío",16096,0.624,"MEDIO"
"Michoacán",16,"Turicato",16097,0.655,"MEDIO"
"Michoacán",16,"Tuxpan",16098,0.69,"MEDIO"
"Michoacán",16,"Tuzantla",16099,0.626,"MEDIO"
"Michoacán",16,"Tzintzuntzan",16100,0.693,"MEDIO"
"Michoacán",16,"Tzitzio",16101,0.646,"MEDIO"
"Michoacán",16,"Uruapan",16102,0.756,"ALTO"
"Michoacán",16,"Venustiano Carranza",16103,0.684,"MEDIO"
"Michoacán",16,"Villamar",16104,0.643,"MEDIO"
"Michoacán",16,"Vista Hermosa",16105,0.672,"MEDIO"
"Michoacán",16,"Yurécuaro",16106,0.675,"MEDIO"
"Michoacán",16,"Zacapu",16107,0.721,"ALTO"
"Michoacán",16,"Zamora",16108,0.724,"ALTO"
"Michoacán",16,"Zináparo",16109,0.708,"ALTO"
"Michoacán",16,"Zinapécuaro",16110,0.703,"ALTO"
"Michoacán",16,"Ziracuaretiro",16111,0.685,"MEDIO"
"Michoacán",16,"Zitácuaro",16112,0.702,"ALTO"
"Michoacán",16,"José Sixto Verduzco",16113,0.699,"MEDIO"
"Morelos",17,"Amacuzac",17001,0.701,"ALTO"
"Morelos",17,"Atlatlahucan",17002,0.751,"ALTO"
"Morelos",17,"Axochiapan",17003,0.695,"MEDIO"
"Morelos",17,"Ayala",17004,0.721,"ALTO"
"Morelos",17,"Coatlán del Río",17005,0.696,"MEDIO"
"Morelos",17,"Cuautla",17006,0.768,"ALTO"
"Morelos",17,"Cuernavaca",17007,0.825,"MUY ALTO"
"Morelos",17,"Emiliano Zapata",17008,0.77,"ALTO"
"Morelos",17,"Huitzilac",17009,0.758,"ALTO"
"Morelos",17,"Jantetelco",17010,0.72,"ALTO"
"Morelos",17,"Jiutepec",17011,0.79,"ALTO"
"Morelos",17,"Jojutla",17012,0.757,"ALTO"
"Morelos",17,"Jonacatepec",17013,0.701,"ALTO"
"Morelos",17,"Mazatepec",17014,0.725,"ALTO"
"Morelos",17,"Miacatlán",17015,0.747,"ALTO"
"Morelos",17,"Ocuituco",17016,0.67,"MEDIO"
"Morelos",17,"Puente de Ixtla",17017,0.745,"ALTO"
"Morelos",17,"Temixco",17018,0.738,"ALTO"
"Morelos",17,"Tepalcingo",17019,0.717,"ALTO"
"Morelos",17,"Tepoztlán",17020,0.769,"ALTO"
"Morelos",17,"Tetecala",17021,0.729,"ALTO"
"Morelos",17,"Tetela del Volcán",17022,0.695,"MEDIO"
"Morelos",17,"Tlalnepantla",17023,0.706,"ALTO"
"Morelos",17,"Tlaltizapán",17024,0.735,"ALTO"
"Morelos",17,"Tlaquiltenango",17025,0.728,"ALTO"
"Morelos",17,"Tlayacapan",17026,0.728,"ALTO"
"Morelos",17,"Totolapan",17027,0.712,"ALTO"
"Morelos",17,"Xochitepec",17028,0.74,"ALTO"
"Morelos",17,"Yautepec",17029,0.746,"ALTO"
"Morelos",17,"Yecapixtla",17030,0.729,"ALTO"
"Morelos",17,"Zacatepec",17031,0.778,"ALTO"
"Morelos",17,"Zacualpan",17032,0.756,"ALTO"
"Morelos",17,"Temoac",17033,0.721,"ALTO"
"Nayarit",18,"Acaponeta",18001,0.76,"ALTO"
"Nayarit",18,"Ahuacatlán",18002,0.761,"ALTO"
"Nayarit",18,"Amatlán de Cañas",18003,0.747,"ALTO"
"Nayarit",18,"Compostela",18004,0.749,"ALTO"
"Nayarit",18,"Huajicori",18005,0.673,"MEDIO"
"Nayarit",18,"Ixtlán del Río",18006,0.764,"ALTO"
"Nayarit",18,"Jala",18007,0.707,"ALTO"
"Nayarit",18,"Xalisco",18008,0.819,"MUY ALTO"
"Nayarit",18,"Del Nayar",18009,0.574,"MEDIO"
"Nayarit",18,"Rosamorada",18010,0.727,"ALTO"
"Nayarit",18,"Ruíz",18011,0.742,"ALTO"
"Nayarit",18,"San Blas",18012,0.727,"ALTO"
"Nayarit",18,"San Pedro Lagunillas",18013,0.753,"ALTO"
"Nayarit",18,"Santa María del Oro",18014,0.746,"ALTO"
"Nayarit",18,"Santiago Ixcuintla",18015,0.75,"ALTO"
"Nayarit",18,"Tecuala",18016,0.764,"ALTO"
"Nayarit",18,"Tepic",18017,0.827,"MUY ALTO"
"Nayarit",18,"Tuxpan",18018,0.771,"ALTO"
"Nayarit",18,"La Yesca",18019,0.653,"MEDIO"
"Nayarit",18,"Bahía de Banderas",18020,0.759,"ALTO"
"Nuevo León",19,"Abasolo",19001,0.769,"ALTO"
"Nuevo León",19,"Agualeguas",19002,0.748,"ALTO"
"Nuevo León",19,"Los Aldamas",19003,0.713,"ALTO"
"Nuevo León",19,"Allende",19004,0.757,"ALTO"
"Nuevo León",19,"Anáhuac",19005,0.725,"ALTO"
"Nuevo León",19,"Apodaca",19006,0.822,"MUY ALTO"
"Nuevo León",19,"Aramberri",19007,0.689,"MEDIO"
"Nuevo León",19,"Bustamante",19008,0.727,"ALTO"
"Nuevo León",19,"Cadereyta Jiménez",19009,0.766,"ALTO"
"Nuevo León",19,"Carmen",19010,0.756,"ALTO"
"Nuevo León",19,"Cerralvo",19011,0.745,"ALTO"
"Nuevo León",19,"Ciénega de Flores",19012,0.746,"ALTO"
"Nuevo León",19,"China",19013,0.735,"ALTO"
"Nuevo León",19,"Dr. Arroyo",19014,0.703,"ALTO"
"Nuevo León",19,"Dr. Coss",19015,0.732,"ALTO"
"Nuevo León",19,"Dr. González",19016,0.728,"ALTO"
"Nuevo León",19,"Galeana",19017,0.717,"ALTO"
"Nuevo León",19,"García",19018,0.768,"ALTO"
"Nuevo León",19,"San Pedro Garza García",19019,0.903,"MUY ALTO"
"Nuevo León",19,"Gral. Bravo",19020,0.743,"ALTO"
"Nuevo León",19,"Gral. Escobedo",19021,0.796,"ALTO"
"Nuevo León",19,"Gral. Terán",19022,0.75,"ALTO"
"Nuevo León",19,"Gral. Treviño",19023,0.734,"ALTO"
"Nuevo León",19,"Gral. Zaragoza",19024,0.683,"MEDIO"
"Nuevo León",19,"Gral. Zuazua",19025,0.741,"ALTO"
"Nuevo León",19,"Guadalupe",19026,0.822,"MUY ALTO"
"Nuevo León",19,"Los Herreras",19027,0.718,"ALTO"
"Nuevo León",19,"Higueras",19028,0.738,"ALTO"
"Nuevo León",19,"Hualahuises",19029,0.778,"ALTO"
"Nuevo León",19,"Iturbide",19030,0.713,"ALTO"
"Nuevo León",19,"Juárez",19031,0.775,"ALTO"
"Nuevo León",19,"Lampazos de Naranjo",19032,0.766,"ALTO"
"Nuevo León",19,"Linares",19033,0.775,"ALTO"
"Nuevo León",19,"Marín",19034,0.752,"ALTO"
"Nuevo León",19,"Melchor Ocampo",19035,0.753,"ALTO"
"Nuevo León",19,"Mier y Noriega",19036,0.644,"MEDIO"
"Nuevo León",19,"Mina",19037,0.76,"ALTO"
"Nuevo León",19,"Montemorelos",19038,0.774,"ALTO"
"Nuevo León",19,"Monterrey",19039,0.832,"MUY ALTO"
"Nuevo León",19,"Parás",19040,0.757,"ALTO"
"Nuevo León",19,"Pesquería",19041,0.735,"ALTO"
"Nuevo León",19,"Los Ramones",19042,0.709,"ALTO"
"Nuevo León",19,"Rayones",19043,0.679,"MEDIO"
"Nuevo León",19,"Sabinas Hidalgo",19044,0.773,"ALTO"
"Nuevo León",19,"Salinas Victoria",19045,0.755,"ALTO"
"Nuevo León",19,"San Nicolás de los Garza",19046,0.843,"MUY ALTO"
"Nuevo León",19,"Hidalgo",19047,0.753,"ALTO"
"Nuevo León",19,"Santa Catarina",19048,0.813,"MUY ALTO"
"Nuevo León",19,"Santiago",19049,0.817,"MUY ALTO"
"Nuevo León",19,"Vallecillo",19050,0.709,"ALTO"
"Nuevo León",19,"Villaldama",19051,0.769,"ALTO"
"Puebla",21,"Acajete",21001,0.627,"MEDIO"
"Puebla",21,"Acateno",21002,0.674,"MEDIO"
"Puebla",21,"Acatlán",21003,0.715,"ALTO"
"Puebla",21,"Acatzingo",21004,0.639,"MEDIO"
"Puebla",21,"Acteopan",21005,0.61,"MEDIO"
"Puebla",21,"Ahuacatlán",21006,0.59,"MEDIO"
"Puebla",21,"Ahuatlán",21007,0.636,"MEDIO"
"Puebla",21,"Ahuazotepec",21008,0.69,"MEDIO"
"Puebla",21,"Ahuehuetitla",21009,0.673,"MEDIO"
"Puebla",21,"Ajalpan",21010,0.615,"MEDIO"
"Puebla",21,"Albino Zertuche",21011,0.621,"MEDIO"
"Puebla",21,"Aljojuca",21012,0.629,"MEDIO"
"Puebla",21,"Altepexi",21013,0.653,"MEDIO"
"Puebla",21,"Amixtlán",21014,0.612,"MEDIO"
"Puebla",21,"Amozoc",21015,0.7,"MEDIO"
"Puebla",21,"Aquixtla",21016,0.673,"MEDIO"
"Puebla",21,"Atempan",21017,0.668,"MEDIO"
"Puebla",21,"Atexcal",21018,0.686,"MEDIO"
"Puebla",21,"Atlixco",21019,0.72,"ALTO"
"Puebla",21,"Atoyatempan",21020,0.661,"MEDIO"
"Puebla",21,"Atzala",21021,0.7,"MEDIO"
"Puebla",21,"Atzitzihuacán",21022,0.652,"MEDIO"
"Puebla",21,"Atzitzintla",21023,0.594,"MEDIO"
"Puebla",21,"Axutla",21024,0.663,"MEDIO"
"Puebla",21,"Ayotoxco de Guerrero",21025,0.663,"MEDIO"
"Puebla",21,"Calpan",21026,0.683,"MEDIO"
"Puebla",21,"Caltepec",21027,0.659,"MEDIO"
"Puebla",21,"Camocuautla",21028,0.593,"MEDIO"
"Puebla",21,"Caxhuacan",21029,0.671,"MEDIO"
"Puebla",21,"Coatepec",21030,0.667,"MEDIO"
"Puebla",21,"Coatzingo",21031,0.629,"MEDIO"
"Puebla",21,"Cohetzala",21032,0.666,"MEDIO"
"Puebla",21,"Cohuecan",21033,0.667,"MEDIO"
"Puebla",21,"Coronango",21034,0.745,"ALTO"
"Puebla",21,"Coxcatlán",21035,0.666,"MEDIO"
"Puebla",21,"Coyomeapan",21036,0.558,"MEDIO"
"Puebla",21,"Coyotepec",21037,0.711,"ALTO"
"Puebla",21,"Cuapiaxtla de Madero",21038,0.658,"MEDIO"
"Puebla",21,"Cuautempan",21039,0.651,"MEDIO"
"Puebla",21,"Cuautinchán",21040,0.645,"MEDIO"
"Puebla",21,"Cuautlancingo",21041,0.781,"ALTO"
"Puebla",21,"Cuayuca de Andrade",21042,0.645,"MEDIO"
"Puebla",21,"Cuetzalan del Progreso",21043,0.66,"MEDIO"
"Puebla",21,"Cuyoaco",21044,0.668,"MEDIO"
"Puebla",21,"Chalchicomula de Sesma",21045,0.66,"MEDIO"
"Puebla",21,"Chapulco",21046,0.603,"MEDIO"
"Puebla",21,"Chiautla",21047,0.704,"ALTO"
"Puebla",21,"Chiautzingo",21048,0.679,"MEDIO"
"Puebla",21,"Chiconcuautla",21049,0.552,"MEDIO"
"Puebla",21,"Chichiquila",21050,0.568,"MEDIO"
"Puebla",21,"Chietla",21051,0.676,"MEDIO"
"Puebla",21,"Chigmecatitlán",21052,0.653,"MEDIO"
"Puebla",21,"Chignahuapan",21053,0.667,"MEDIO"
"Puebla",21,"Chignautla",21054,0.647,"MEDIO"
"Puebla",21,"Chila",21055,0.663,"MEDIO"
"Puebla",21,"Chila de la Sal",21056,0.647,"MEDIO"
"Puebla",21,"Honey",21057,0.64,"MEDIO"
"Puebla",21,"Chilchotla",21058,0.571,"MEDIO"
"Puebla",21,"Chinantla",21059,0.664,"MEDIO"
"Puebla",21,"Domingo Arenas",21060,0.635,"MEDIO"
"Puebla",21,"Eloxochitlán",21061,0.539,"BAJO"
"Puebla",21,"Epatlán",21062,0.696,"MEDIO"
"Puebla",21,"Esperanza",21063,0.647,"MEDIO"
"Puebla",21,"Francisco Z. Mena",21064,0.655,"MEDIO"
"Puebla",21,"General Felipe Ángeles",21065,0.622,"MEDIO"
"Puebla",21,"Guadalupe",21066,0.654,"MEDIO"
"Puebla",21,"Guadalupe Victoria",21067,0.634,"MEDIO"
"Puebla",21,"Hermenegildo Galeana",21068,0.628,"MEDIO"
"Puebla",21,"Huaquechula",21069,0.665,"MEDIO"
"Puebla",21,"Huatlatlauca",21070,0.598,"MEDIO"
"Puebla",21,"Huauchinango",21071,0.69,"MEDIO"
"Puebla",21,"Huehuetla",21072,0.572,"MEDIO"
"Puebla",21,"Huehuetlán el Chico",21073,0.671,"MEDIO"
"Puebla",21,"Huejotzingo",21074,0.717,"ALTO"
"Puebla",21,"Hueyapan",21075,0.688,"MEDIO"
"Puebla",21,"Hueytamalco",21076,0.644,"MEDIO"
"Puebla",21,"Hueytlalpan",21077,0.524,"BAJO"
"Puebla",21,"Huitzilan de Serdán",21078,0.541,"BAJO"
"Puebla",21,"Huitziltepec",21079,0.691,"MEDIO"
"Puebla",21,"Atlequizayan",21080,0.63,"MEDIO"
"Puebla",21,"Ixcamilpa de Guerrero",21081,0.633,"MEDIO"
"Puebla",21,"Ixcaquixtla",21082,0.667,"MEDIO"
"Puebla",21,"Ixtacamaxtitlán",21083,0.626,"MEDIO"
"Puebla",21,"Ixtepec",21084,0.589,"MEDIO"
"Puebla",21,"Izúcar de Matamoros",21085,0.73,"ALTO"
"Puebla",21,"Jalpan",21086,0.676,"MEDIO"
"Puebla",21,"Jolalpan",21087,0.628,"MEDIO"
"Puebla",21,"Jonotla",21088,0.675,"MEDIO"
"Puebla",21,"Jopala",21089,0.643,"MEDIO"
"Puebla",21,"Juan C. Bonilla",21090,0.733,"ALTO"
"Puebla",21,"Juan Galindo",21091,0.753,"ALTO"
"Puebla",21,"Juan N. Méndez",21092,0.627,"MEDIO"
"Puebla",21,"Lafragua",21093,0.6,"MEDIO"
"Puebla",21,"Libres",21094,0.664,"MEDIO"
"Puebla",21,"La Magdalena Tlatlauquitepec",21095,0.658,"MEDIO"
"Puebla",21,"Mazapiltepec de Juárez",21096,0.619,"MEDIO"
"Puebla",21,"Mixtla",21097,0.7,"MEDIO"
"Puebla",21,"Molcaxac",21098,0.642,"MEDIO"
"Puebla",21,"Cañada Morelos",21099,0.626,"MEDIO"
"Puebla",21,"Naupan",21100,0.616,"MEDIO"
"Puebla",21,"Nauzontla",21101,0.679,"MEDIO"
"Puebla",21,"Nealtican",21102,0.686,"MEDIO"
"Puebla",21,"Nicolás Bravo",21103,0.666,"MEDIO"
"Puebla",21,"Nopalucan",21104,0.683,"MEDIO"
"Puebla",21,"Ocotepec",21105,0.672,"MEDIO"
"Puebla",21,"Ocoyucan",21106,0.741,"ALTO"
"Puebla",21,"Olintla",21107,0.591,"MEDIO"
"Puebla",21,"Oriental",21108,0.67,"MEDIO"
"Puebla",21,"Pahuatlán",21109,0.663,"MEDIO"
"Puebla",21,"Palmar de Bravo",21110,0.631,"MEDIO"
"Puebla",21,"Pantepec",21111,0.661,"MEDIO"
"Puebla",21,"Petlalcingo",21112,0.649,"MEDIO"
"Puebla",21,"Piaxtla",21113,0.662,"MEDIO"
"Puebla",21,"Puebla",21114,0.797,"ALTO"
"Puebla",21,"Quecholac",21115,0.617,"MEDIO"
"Puebla",21,"Quimixtlán",21116,0.603,"MEDIO"
"Puebla",21,"Rafael Lara Grajales",21117,0.714,"ALTO"
"Puebla",21,"Los Reyes de Juárez",21118,0.618,"MEDIO"
"Puebla",21,"San Andrés Cholula",21119,0.772,"ALTO"
"Puebla",21,"San Antonio Cañada",21120,0.595,"MEDIO"
"Puebla",21,"San Diego la Mesa Tochimiltzingo",21121,0.634,"MEDIO"
"Puebla",21,"San Felipe Teotlalcingo",21122,0.703,"ALTO"
"Puebla",21,"San Felipe Tepatlán",21123,0.627,"MEDIO"
"Puebla",21,"San Gabriel Chilac",21124,0.672,"MEDIO"
"Puebla",21,"San Gregorio Atzompa",21125,0.757,"ALTO"
"Puebla",21,"San Jerónimo Tecuanipan",21126,0.658,"MEDIO"
"Puebla",21,"San Jerónimo Xayacatlán",21127,0.701,"ALTO"
"Puebla",21,"San José Chiapa",21128,0.68,"MEDIO"
"Puebla",21,"San José Miahuatlán",21129,0.665,"MEDIO"
"Puebla",21,"San Juan Atenco",21130,0.695,"MEDIO"
"Puebla",21,"San Juan Atzompa",21131,0.644,"MEDIO"
"Puebla",21,"San Martín Texmelucan",21132,0.729,"ALTO"
"Puebla",21,"San Martín Totoltepec",21133,0.706,"ALTO"
"Puebla",21,"San Matías Tlalancaleca",21134,0.684,"MEDIO"
"Puebla",21,"San Miguel Ixitlán",21135,0.64,"MEDIO"
"Puebla",21,"San Miguel Xoxtla",21136,0.767,"ALTO"
"Puebla",21,"San Nicolás Buenos Aires",21137,0.589,"MEDIO"
